metric,value,step
Val/Top1,58.310001373291016,167.0
Val/Top1,58.560001373291016,168.0
Val/Top1,58.86000061035156,169.0
Val/Top1,58.38999938964844,170.0
Val/Top1,58.849998474121094,171.0
Val/Top1,58.5099983215332,172.0
Val/Top1,58.119998931884766,173.0
Val/Top1,58.56999969482422,174.0
Val/Top1,58.61000061035156,175.0
Val/Top1,58.529998779296875,176.0
Val/Top1,58.5,177.0
Val/Top1,58.619998931884766,178.0
Val/Top1,58.56999969482422,179.0
Val/Top1,58.29999923706055,180.0
Val/Top1,58.650001525878906,181.0
Val/Top1,58.7599983215332,182.0
Val/Top1,58.59000015258789,183.0
Val/Top1,58.33000183105469,184.0
Val/Top1,58.79999923706055,185.0
Val/Top1,58.619998931884766,186.0
Val/Top1,58.529998779296875,187.0
Val/Top1,58.63999938964844,188.0
Val/Top1,58.689998626708984,189.0
Val/Top1,58.58000183105469,190.0
Val/Top1,58.529998779296875,191.0
Val/Top1,58.900001525878906,192.0
Val/Top1,58.52000045776367,193.0
Val/Top1,58.52000045776367,194.0
Val/Top1,58.290000915527344,195.0
Val/Top1,58.029998779296875,196.0
Val/Top1,59.11000061035156,197.0
Val/Top1,58.31999969482422,198.0
Val/Top1,58.369998931884766,199.0
Val_EMA/Top1,0.5,0.0
Val_EMA/Top1,0.5,1.0
Val_EMA/Top1,0.5,2.0
Val_EMA/Top1,0.5,3.0
Val_EMA/Top1,0.5,4.0
Val_EMA/Top1,0.5,5.0
Val_EMA/Top1,0.5,6.0
Val_EMA/Top1,0.5400000214576721,7.0
Val_EMA/Top1,1.0199999809265137,8.0
Val_EMA/Top1,3.619999885559082,9.0
Val_EMA/Top1,10.539999961853027,10.0
Val_EMA/Top1,20.420000076293945,11.0
Val_EMA/Top1,30.309999465942383,12.0
Val_EMA/Top1,36.66999816894531,13.0
Val_EMA/Top1,40.689998626708984,14.0
Val_EMA/Top1,43.06999969482422,15.0
Val_EMA/Top1,44.66999816894531,16.0
Val_EMA/Top1,45.91999816894531,17.0
Val_EMA/Top1,46.7599983215332,18.0
Val_EMA/Top1,47.41999816894531,19.0
Val_EMA/Top1,48.2400016784668,20.0
Val_EMA/Top1,49.0099983215332,21.0
Val_EMA/Top1,49.0,22.0
Val_EMA/Top1,49.68000030517578,23.0
Val_EMA/Top1,50.20000076293945,24.0
Val_EMA/Top1,50.65999984741211,25.0
Val_EMA/Top1,51.279998779296875,26.0
Val_EMA/Top1,51.61000061035156,27.0
Val_EMA/Top1,52.029998779296875,28.0
Val_EMA/Top1,52.29999923706055,29.0
Val_EMA/Top1,52.63999938964844,30.0
Val_EMA/Top1,53.0099983215332,31.0
Val_EMA/Top1,53.22999954223633,32.0
Val_EMA/Top1,53.47999954223633,33.0
Val_EMA/Top1,53.66999816894531,34.0
Val_EMA/Top1,53.779998779296875,35.0
Val_EMA/Top1,54.130001068115234,36.0
Val_EMA/Top1,54.439998626708984,37.0
Val_EMA/Top1,54.54999923706055,38.0
Val_EMA/Top1,54.619998931884766,39.0
Val_EMA/Top1,54.7400016784668,40.0
Val_EMA/Top1,54.95000076293945,41.0
Val_EMA/Top1,55.2599983215332,42.0
Val_EMA/Top1,55.380001068115234,43.0
Val_EMA/Top1,55.630001068115234,44.0
Val_EMA/Top1,55.86000061035156,45.0
Val_EMA/Top1,56.099998474121094,46.0
Val_EMA/Top1,56.08000183105469,47.0
Val_EMA/Top1,56.29999923706055,48.0
Val_EMA/Top1,56.58000183105469,49.0
Val_EMA/Top1,56.599998474121094,50.0
Val_EMA/Top1,56.779998779296875,51.0
Val_EMA/Top1,57.15999984741211,52.0
Val_EMA/Top1,57.20000076293945,53.0
Val_EMA/Top1,57.09000015258789,54.0
Val_EMA/Top1,57.2400016784668,55.0
Val_EMA/Top1,57.56999969482422,56.0
Val_EMA/Top1,57.52000045776367,57.0
Val_EMA/Top1,57.7599983215332,58.0
Val_EMA/Top1,57.5099983215332,59.0
Val_EMA/Top1,57.619998931884766,60.0
Val_EMA/Top1,57.790000915527344,61.0
Val_EMA/Top1,57.689998626708984,62.0
Val_EMA/Top1,57.81999969482422,63.0
Val_EMA/Top1,57.900001525878906,64.0
Val_EMA/Top1,57.970001220703125,65.0
Val_EMA/Top1,58.06999969482422,66.0
Val_EMA/Top1,58.22999954223633,67.0
Val_EMA/Top1,58.2599983215332,68.0
Val_EMA/Top1,58.4900016784668,69.0
Val_EMA/Top1,58.4900016784668,70.0
Val_EMA/Top1,58.459999084472656,71.0
Val_EMA/Top1,58.45000076293945,72.0
Val_EMA/Top1,58.459999084472656,73.0
Val_EMA/Top1,58.540000915527344,74.0
Val_EMA/Top1,58.65999984741211,75.0
Val_EMA/Top1,58.33000183105469,76.0
Val_EMA/Top1,58.38999938964844,77.0
Val_EMA/Top1,58.56999969482422,78.0
Val_EMA/Top1,58.45000076293945,79.0
Val_EMA/Top1,58.45000076293945,80.0
Val_EMA/Top1,58.380001068115234,81.0
Val_EMA/Top1,58.5,82.0
Val_EMA/Top1,58.5099983215332,83.0
Val_EMA/Top1,58.7400016784668,84.0
Val_EMA/Top1,58.779998779296875,85.0
Val_EMA/Top1,59.029998779296875,86.0
Val_EMA/Top1,58.84000015258789,87.0
Val_EMA/Top1,58.959999084472656,88.0
Val_EMA/Top1,58.849998474121094,89.0
Val_EMA/Top1,58.86000061035156,90.0
Val_EMA/Top1,58.83000183105469,91.0
Val_EMA/Top1,59.04999923706055,92.0
Val_EMA/Top1,59.11000061035156,93.0
Val_EMA/Top1,59.150001525878906,94.0
Val_EMA/Top1,59.25,95.0
Val_EMA/Top1,59.150001525878906,96.0
Val_EMA/Top1,59.33000183105469,97.0
Val_EMA/Top1,59.4900016784668,98.0
Val_EMA/Top1,59.540000915527344,99.0
Val_EMA/Top1,59.41999816894531,100.0
Val_EMA/Top1,59.31999969482422,101.0
Val_EMA/Top1,59.45000076293945,102.0
Val_EMA/Top1,59.54999923706055,103.0
Val_EMA/Top1,59.65999984741211,104.0
Val_EMA/Top1,59.689998626708984,105.0
Val_EMA/Top1,59.58000183105469,106.0
Val_EMA/Top1,59.47999954223633,107.0
Val_EMA/Top1,59.459999084472656,108.0
Val_EMA/Top1,59.439998626708984,109.0
Val_EMA/Top1,59.880001068115234,110.0
Val_EMA/Top1,59.709999084472656,111.0
Val_EMA/Top1,59.66999816894531,112.0
Val_EMA/Top1,59.630001068115234,113.0
Val_EMA/Top1,59.7400016784668,114.0
Val_EMA/Top1,59.79999923706055,115.0
Val_EMA/Top1,59.97999954223633,116.0
Val_EMA/Top1,60.18000030517578,117.0
Val_EMA/Top1,59.779998779296875,118.0
Val_EMA/Top1,59.77000045776367,119.0
Val_EMA/Top1,59.83000183105469,120.0
Val_EMA/Top1,59.849998474121094,121.0
Val_EMA/Top1,60.029998779296875,122.0
Val_EMA/Top1,60.02000045776367,123.0
Val_EMA/Top1,59.959999084472656,124.0
Val_EMA/Top1,60.0099983215332,125.0
Val_EMA/Top1,59.97999954223633,126.0
Val_EMA/Top1,59.84000015258789,127.0
Val_EMA/Top1,59.72999954223633,128.0
Val_EMA/Top1,59.66999816894531,129.0
Val_EMA/Top1,59.52000045776367,130.0
Val_EMA/Top1,59.310001373291016,131.0
Val_EMA/Top1,59.619998931884766,132.0
Val_EMA/Top1,59.540000915527344,133.0
Val_EMA/Top1,59.54999923706055,134.0
Val_EMA/Top1,59.810001373291016,135.0
Val_EMA/Top1,59.779998779296875,136.0
Val_EMA/Top1,59.970001220703125,137.0
Val_EMA/Top1,59.7400016784668,138.0
Val_EMA/Top1,59.7400016784668,139.0
Val_EMA/Top1,60.11000061035156,140.0
Val_EMA/Top1,59.810001373291016,141.0
Val_EMA/Top1,59.79999923706055,142.0
Val_EMA/Top1,59.72999954223633,143.0
Val_EMA/Top1,59.689998626708984,144.0
Val_EMA/Top1,59.599998474121094,145.0
Val_EMA/Top1,59.65999984741211,146.0
Val_EMA/Top1,59.66999816894531,147.0
Val_EMA/Top1,59.400001525878906,148.0
Val_EMA/Top1,59.470001220703125,149.0
Val_EMA/Top1,59.40999984741211,150.0
Val_EMA/Top1,59.619998931884766,151.0
Val_EMA/Top1,59.459999084472656,152.0
Val_EMA/Top1,59.400001525878906,153.0
Val_EMA/Top1,59.43000030517578,154.0
Val_EMA/Top1,59.349998474121094,155.0
Val_EMA/Top1,59.150001525878906,156.0
Val_EMA/Top1,59.4900016784668,157.0
Val_EMA/Top1,59.540000915527344,158.0
Val_EMA/Top1,59.540000915527344,159.0
Val_EMA/Top1,59.650001525878906,160.0
Val_EMA/Top1,59.54999923706055,161.0
Val_EMA/Top1,59.65999984741211,162.0
Val_EMA/Top1,59.5099983215332,163.0
Val_EMA/Top1,59.619998931884766,164.0
Val_EMA/Top1,59.630001068115234,165.0
Val_EMA/Top1,59.66999816894531,166.0
Val_EMA/Top1,59.61000061035156,167.0
Val_EMA/Top1,59.63999938964844,168.0
Val_EMA/Top1,59.61000061035156,169.0
Val_EMA/Top1,59.689998626708984,170.0
Val_EMA/Top1,59.63999938964844,171.0
Val_EMA/Top1,59.61000061035156,172.0
Val_EMA/Top1,59.61000061035156,173.0
Val_EMA/Top1,59.5,174.0
Val_EMA/Top1,59.459999084472656,175.0
Val_EMA/Top1,59.4900016784668,176.0
Val_EMA/Top1,59.400001525878906,177.0
Val_EMA/Top1,59.369998931884766,178.0
Val_EMA/Top1,59.43000030517578,179.0
Val_EMA/Top1,59.380001068115234,180.0
Val_EMA/Top1,59.31999969482422,181.0
Val_EMA/Top1,59.25,182.0
Val_EMA/Top1,59.369998931884766,183.0
Val_EMA/Top1,59.36000061035156,184.0
Val_EMA/Top1,59.31999969482422,185.0
Val_EMA/Top1,59.349998474121094,186.0
Val_EMA/Top1,59.279998779296875,187.0
Val_EMA/Top1,59.36000061035156,188.0
Val_EMA/Top1,59.150001525878906,189.0
Val_EMA/Top1,59.209999084472656,190.0
Val_EMA/Top1,59.310001373291016,191.0
Val_EMA/Top1,59.41999816894531,192.0
Val_EMA/Top1,59.36000061035156,193.0
Val_EMA/Top1,59.43000030517578,194.0
Val_EMA/Top1,59.380001068115234,195.0
Val_EMA/Top1,59.29999923706055,196.0
Val_EMA/Top1,59.209999084472656,197.0
Val_EMA/Top1,59.310001373291016,198.0
Val_EMA/Top1,59.150001525878906,199.0
